"(Intercept)" "bio1" "bio12" "bio15" "bio16" "bio17" "bio4" "bio5" "bio6" "et0" "prop_bee_angios" "srad" "wind.1" "df" "logLik" "AICc" "delta" "weight"
"3766" 1.32115792568328 -0.00201243244341421 NA -0.004222508483308 NA -0.000738856074279203 -1.12176806409783e-06 NA 0.00231461905556331 NA 0.671697526687555 -1.67119088779079e-05 -0.00969424333003892 12 24.7613395236982 -17.5226790473964 11.9678941199878 3.78354672411647e-05
"2509" 0.857546495601968 NA NA -0.00145634300807931 -0.000152529775578266 NA NA -0.000342682568635976 0.000725331045632562 -4.85804051518264e-05 NA NA -0.0152275471932598 10 21.4434422564057 -17.5210308542748 11.9695423131094 3.78043000069047e-05
"366" 0.774523037161652 0.000359891123128585 NA -0.00159838105390088 -0.00015980832230186 NA -2.17564052858158e-05 0.000254168156382828 NA -8.5747546736531e-05 NA NA NA 10 21.4426305388939 -17.5194074192511 11.9711657481331 3.77736260455458e-05
"480" 1.05012446772339 -0.00324194992815636 -0.00037968031141384 -0.00458727702659793 0.000692388253239797 0.000252726863081518 NA 0.0013435578153501 0.00273871670758235 -0.000114725013190942 NA NA NA 12 24.7591699604509 -17.5183399209018 11.9722332464825 3.77534697834919e-05
"493" 0.776934211370388 NA NA -0.0015867185124538 -0.000159527641817181 NA -2.20637559813404e-05 0.000463596120285776 0.000189581408014098 -9.33245269534137e-05 NA NA NA 10 21.4420277385176 -17.5182018184985 11.9723713488857 3.77508629510415e-05
"3472" 1.34537692784574 -0.00237821135729142 -0.000255203631401247 -0.00440874428509769 0.00043704903043508 NA NA NA 0.00239997177094977 4.43975107676715e-05 NA -1.48925850426281e-05 -0.0155273444211296 12 24.7587328301407 -17.5174656602814 11.9731075071028 3.77369702040316e-05
"2007" 1.09861206363411 NA -2.98977652414689e-05 -0.0040413975886269 NA -0.000592749959042343 NA -0.000402798465801782 0.00130009889148276 -0.000128358530043728 0.903299689882065 -3.45968077949446e-06 NA 12 24.7578550430989 -17.5157100861979 11.9748630811864 3.77038597146952e-05
"1752" 1.33080472830274 -0.00229588205773767 -1.41820640144348e-05 -0.00395489360972685 NA -0.000634069869895386 NA 0.000247308935514793 0.00253505079097695 NA 0.616902131888186 -2.15795509609686e-05 NA 12 24.7571694301325 -17.5143388602651 11.9762343071192 3.76780183192022e-05
"3232" 1.25488856557076 -0.00197186188145866 -0.000343525552335483 -0.00443742529169833 0.000593445949959448 0.000254199942425925 NA NA 0.00218117094234269 NA NA -9.48969397826057e-06 -0.0109513268521294 12 24.7569123799874 -17.5138247599748 11.9767484074094 3.76683344238018e-05
"3165" 0.713412011802384 NA NA -0.0029903651945464 4.58366031573823e-05 -0.00055577637921483 NA 0.000284177878407868 NA NA NA -4.9694188430334e-07 -0.0122512968324652 10 21.4389430509554 -17.5120324433743 11.97854072401 3.76345927544473e-05
"430" 0.777135330881194 0.000553713702791308 NA -0.00155022042608837 -0.000155419156397987 NA -1.6580976707795e-05 NA 3.09674384092764e-05 -7.85420817704729e-05 NA NA NA 10 21.4376372842711 -17.5094209100056 11.9811522573787 3.75854828270803e-05
"845" 0.54151763576448 NA NA -0.000880329947111545 -6.37605231309347e-05 NA NA 0.000674043967448479 NA -6.41984626118995e-05 -0.218589331361788 NA NA 9 19.893162599408 -17.5006109131017 11.9899622542825 3.74202829531355e-05
"2687" 1.01157926270265 NA -0.00052139773830614 -0.00524233007500793 0.000891041017423252 0.00082117563163335 -5.7508856973879e-05 0.00015435107465218 NA NA 0.991498893492438 NA -0.00622402485291978 12 24.7494654120553 -17.4989308241106 11.9916423432737 3.73888614499954e-05
"3031" 1.05366465201536 NA -2.93667779282277e-05 -0.00408601538969396 NA -0.000610903065369284 NA -0.000294950476438385 0.00128157659265276 -0.000153651134322309 0.918106520018997 NA 0.000140853699910667 12 24.7458617420382 -17.4917234840763 11.9988496833079 3.72543668137083e-05
"2831" 0.768559121790429 NA -0.000183850275960121 -0.00309079408346602 0.000363733910984228 NA NA NA NA 3.16250845007926e-05 -0.343722161678466 NA -0.0158743882308039 10 21.4259836032081 -17.4861135478797 12.0044596195046 3.71500159221515e-05
"3159" 0.722930161240655 NA 2.19549137878317e-05 -0.00295253356364378 NA -0.000609074219202443 NA 0.000278255133286082 NA NA NA -7.55872131542954e-07 -0.0131274254319404 10 21.4229528357861 -17.4800520130357 12.0105211543485 3.70375933136137e-05
"2158" 0.860108770774783 0.000783936178433998 NA -0.00169906196774141 -0.000159581381874108 NA -1.26397893953762e-05 -0.000691845241894025 NA NA NA NA -0.0182520231174128 10 21.4227677572377 -17.4796818559388 12.0108913114454 3.70307390839106e-05
"2829" 0.691539230532368 NA NA -0.00113313620530251 -8.08190455987865e-05 NA NA NA NA 2.26752115218751e-05 -0.35527106032047 NA -0.0229705418512743 9 19.8823109047074 -17.4789075237004 12.0116656436838 3.701640481142e-05
"1917" 0.992108328508587 NA NA -0.00464564816505668 -9.62607842337057e-05 -0.000675587985742249 -5.37181162616946e-05 0.00104372725345198 NA -0.000205832647637881 1.16581253576575 3.93960250904411e-06 NA 12 24.7379851349244 -17.4759702698487 12.0146028975355 3.69620814227748e-05
"2535" 1.00631727473582 NA -9.78488992125083e-05 -0.00296833400627636 NA NA -2.17897061928895e-05 3.95402209641381e-05 0.00040147628416255 -7.22905911335632e-05 NA NA -0.0133990227892784 11 23.0373893084997 -17.4747786169995 12.0157945503848 3.69400649975893e-05
"1726" 1.30629214344404 -0.00152125902861764 NA -0.00409543934193609 -2.70938113772721e-05 -0.000671747559989605 -9.90164590273466e-06 NA 0.00191572321201121 NA 0.733864658102219 -1.94836337960278e-05 NA 12 24.7337893009628 -17.4675786019256 12.0229945654586 3.68073195708178e-05
"2673" 0.47366977251372 NA NA NA NA -0.000134319452996214 -1.39322985946343e-05 0.000313606877753216 NA NA 0.125522606771536 NA -0.0018518985094675 9 19.876472569556 -17.4672308533977 12.0233423139866 3.68009202815706e-05
"2998" 1.06463810435154 -0.00068518615202426 NA -0.00438091601100974 NA -0.000788709079886527 -4.67514272823098e-06 NA 0.0015031180387651 -0.00013591723838351 0.916268459340445 NA -0.000938496341801288 12 24.7318936541143 -17.4637873082286 12.0267858591557 3.67376119828296e-05
"3599" 0.746012057175024 NA -0.000193478589064523 -0.00323092511377237 0.000379158546920174 NA NA NA NA NA -0.321625088890412 5.47263373885509e-06 -0.0192240929983348 10 21.41433037691 -17.4628070952835 12.0277660721008 3.67196110529577e-05
"894" 1.03971515013183 -0.000292495350399076 NA -0.00465960250507248 -0.000100944083588377 -0.000658485554740265 -6.03941356902141e-05 0.0012601409841327 NA -0.000185026091168556 1.14739904487279 NA NA 12 24.7311669398974 -17.4623338797948 12.0282392875895 3.67109239363731e-05
"1384" 1.04157171439206 -0.000102154225856807 -9.34194970370978e-05 -0.00302180442760682 NA NA -4.07543854715742e-05 0.000566535990359647 NA -4.6449551516141e-05 NA -9.35134249994229e-06 NA 11 23.0308210102458 -17.4616420204917 12.0289311468926 3.66982267355434e-05
"2285" 0.882650997978853 NA NA -0.0017025341200074 -0.000159203914938061 NA -1.24349575434057e-05 -0.000360378368752915 0.000434221162213085 NA NA NA -0.0220337898348762 10 21.4122395105738 -17.4586253626111 12.0319478047731 3.66429154623842e-05
"2446" 0.830736034678573 -0.000352687453558265 NA -0.00138945430771845 -0.000149239346788425 NA NA NA 0.000884908798652439 -6.9080774031015e-05 NA NA -0.0126141779364374 10 21.4116335624967 -17.4574134664567 12.0331597009275 3.66207184840045e-05
"3151" 0.651832236855988 NA -0.000191778353378213 -0.00307975458487948 0.000402736497697512 NA NA 0.000321333071060977 NA NA NA 1.52627080308136e-06 -0.00959715704909259 10 21.4115983732497 -17.4573430879628 12.0332300794215 3.66194298511706e-05
"488" 0.943483515772366 -0.00125431819385084 -9.90788042450465e-05 -0.00297433947306046 NA NA -3.56401534536107e-05 0.00135671944990619 0.00074369554827697 -0.000139303787907319 NA NA NA 11 23.0281890821978 -17.4563781643955 12.0341950029887 3.6601766636985e-05
"1700" 0.943676273942487 -0.0014312650143934 -3.78499930119163e-05 NA NA NA 1.49888466842113e-05 NA 0.00203058927299858 NA 0.353560541303903 -2.07939666926799e-05 NA 10 21.4088673215067 -17.4518809844768 12.0386921829074 3.65195567348492e-05
"1758" 1.32112587432286 -0.00250315221046882 NA -0.00400928048236579 -5.92217574909807e-06 -0.000706373728556968 NA 0.000372451735459499 0.00260945500599332 NA 0.607371313114804 -2.14177758943935e-05 NA 12 24.7254443853091 -17.4508887706182 12.039684396766 3.65014436230903e-05
"2382" 0.825320132794704 0.00130345561761005 NA -0.00147113114892943 -0.000149995888209035 NA NA -0.000991605345684212 NA -3.03449447372896e-05 NA NA -0.0117032034902602 10 21.4081512628927 -17.4504488672489 12.0401243001354 3.64934159519539e-05
"3149" 0.643489870484886 NA NA -0.000968149578351889 -5.37903593557528e-05 NA NA 0.000367862263937289 NA NA NA -5.84489776849543e-06 -0.0109283738955106 9 19.8675502537213 -17.4493862217283 12.041186945656 3.64740313196616e-05
"2254" 0.867584899710834 0.000693823522390871 NA -0.00154551498766907 -0.000150119263762684 NA NA -0.000931260958513076 0.000355978868878847 NA NA NA -0.0194922924943758 10 21.4066138574305 -17.4473740563244 12.0431991110598 3.64373538810433e-05
"1763" 0.897275014444828 NA -3.74852378151974e-05 NA NA NA 2.30886992075298e-05 -0.00091649651610157 0.00146931167189051 NA 0.414152563680502 -1.69502599622924e-05 NA 10 21.4040218267142 -17.4421899948918 12.0483831724924 3.6343029439299e-05
"2381" 0.570610327207311 NA NA -0.000947699366528688 -6.31276073719325e-05 NA NA 0.000569826245843365 NA -5.32695973233826e-05 NA NA -0.00933138516859561 9 19.8610342404679 -17.4363541952215 12.0542189721627 3.62371386841289e-05
"1216" 1.21678399447236 -0.00205845071246453 -0.000363142988842398 -0.00427285118913537 0.000656847162592995 0.000298497675828264 8.70669494263105e-06 NA 0.00243392795265883 NA NA -1.22716846668129e-05 NA 12 24.7178391811209 -17.4356783622418 12.0548948051424 3.62248956261049e-05
"2611" 0.656981216210249 NA -4.89971192299084e-05 NA NA 0.000111566749190162 -2.19881150729183e-05 NA NA NA 0.166623843524272 NA -0.0159685463526764 9 19.8605737539846 -17.4354332222548 12.0551399451294 3.62204558129827e-05
"2830" 0.616902854802543 0.00130907264600801 NA -0.0011495750012451 -0.000121550262059507 NA NA NA NA -0.000162904579200541 0.584317108753218 NA 0.0123720156937808 10 21.3986691556142 -17.4314846526918 12.0590885146924 3.61490168619138e-05
"1119" 0.64893761801109 NA -0.000100938999071427 -0.00298298576420894 0.000253045523481137 -0.000276013361494173 NA 0.000422209839947902 NA NA NA -2.02994679744888e-06 NA 10 21.3979836048665 -17.4301135511963 12.0604596161879 3.61242433690873e-05
"2603" 0.659756587430343 NA -1.26319478961532e-05 NA -6.52989542153645e-05 NA -2.1139469617965e-05 NA NA NA 0.146005209900825 NA -0.016545882807494 9 19.8577644574564 -17.4298146291986 12.0607585381856 3.61188446070523e-05
"3061" 0.955724420409135 NA NA -0.00440455897777689 NA -0.000772310222736396 -2.23678974304629e-05 0.000430926696086365 0.000714413202719733 -0.000182104931634202 1.10362360991118 NA 0.013299639149834 12 24.7131889126728 -17.4263778253456 12.0641953420386 3.60568312121253e-05
"2617" 0.661357746716624 NA NA NA -8.92315543079471e-05 -3.42177300400111e-05 -2.09417336595856e-05 NA NA NA 0.140977561625663 NA -0.0168156920835833 9 19.8546671926621 -17.42362009961 12.0669530677743 3.60071480474431e-05
"2857" 0.681951985107637 NA NA NA -0.000102088641232665 NA -2.24458029807909e-05 NA NA -8.07687625901212e-06 0.178058462183614 NA -0.0174482522483609 9 19.8483889064754 -17.4110635272365 12.0795096401477 3.57817930291149e-05
"686" 0.703859331534342 0.000836131680968499 NA -0.00197573908340669 -0.000136357757558518 NA -4.15164847638379e-05 NA -0.000557536169720681 NA 0.544247250156763 NA NA 10 21.3867803550861 -17.4077070516355 12.0828661157487 3.57217930326972e-05
"3991" 0.987507166424753 NA -2.6074587343613e-05 -0.00400112720783557 NA -0.000625533237603686 NA NA 0.00123225024481047 -0.000187380002001561 0.9361305618954 8.53178908917589e-07 0.00621592489375206 12 24.7025149928831 -17.4050299857661 12.0855431816181 3.56740102228032e-05
"752" 1.00081817701773 -0.000566120793819612 -0.000281625429439317 -0.00486579283549849 0.000528736763308919 NA -1.33434516295946e-05 -0.000387359404972279 0.00124697824096297 NA 0.722306042269337 NA NA 12 24.7008698170805 -17.4017396341609 12.0888335332233 3.56153684556378e-05
"1357" 0.566687450991391 NA NA -0.000857710661399923 -4.91000400500872e-05 NA NA 0.000666451457547261 NA -4.88320157644597e-05 NA -4.08922536616883e-06 NA 9 19.8434586831482 -17.4012030805822 12.0893700868021 3.56058149604834e-05
"1440" 1.23601840166872 -0.00189968423813615 -0.000369169277452104 -0.00433185573197022 0.000657701441529768 0.00033898345973516 NA NA 0.00216235157443577 1.99997664021646e-05 NA -1.3816951566304e-05 NA 12 24.6979062082993 -17.3958124165986 12.0947607507856 3.55099746870264e-05
"3597" 0.749176149401526 NA NA -0.00111918691781609 -8.39004409340038e-05 NA NA NA NA NA -0.342274918703606 -1.39077574355889e-06 -0.0221092471541415 9 19.8406455544427 -17.3955768231712 12.0949963442131 3.55057919750642e-05
"2222" 0.8608684749157 -0.000227298787333662 NA -0.0017816624989556 -0.000161493667406533 NA -2.12102580329642e-05 NA 0.000317942966638966 NA NA NA -0.0213976679232552 10 21.3775303364021 -17.3892070142676 12.1013661531166 3.53928893076791e-05
"2347" 0.664242875846713 NA -1.38979005702803e-05 NA -6.37071355948123e-05 NA -1.88135770294945e-05 NA NA -1.34059550110329e-06 NA NA -0.0162405659590947 9 19.8357985307185 -17.3858827757228 12.1046903916615 3.53341109660934e-05
"2107" 0.661371683071841 NA -1.88661922824321e-05 NA -5.4315796205663e-05 1.49988058073925e-05 -1.88210326916676e-05 NA NA NA NA NA -0.0161588137515884 9 19.83573542163 -17.3857565575456 12.1048166098386 3.53318811329169e-05
"2361" 0.666923473313041 NA NA NA -8.93556684560274e-05 -4.06474361213882e-05 -1.86761524626252e-05 NA NA -2.15263477243643e-06 NA NA -0.0164938727344149 9 19.8347400966523 -17.3837659075902 12.106807259794 3.52967319244609e-05
"2355" 0.656035961217832 NA -4.7688779324753e-05 NA NA 9.8444545878343e-05 -1.90491505862294e-05 NA NA 8.71325432306401e-07 NA NA -0.0154995616948741 9 19.8323651691934 -17.3790160526724 12.1115571147118 3.52130042095824e-05
"4021" 1.02293276302898 NA NA -0.00431080891231984 NA -0.000758196385248384 -1.33044026273491e-05 NA 0.000939167219740858 -0.00014113842689119 1.01891132114607 -2.480468563717e-06 0.0080399300806281 12 24.6880716266721 -17.3761432533441 12.1144299140401 3.51624605712846e-05
"462" 0.765671577733446 0.000701974156725236 NA -0.00133428708983188 -0.00013870346100166 NA NA -0.000419515736803054 0.000333723522333472 -7.31739079156554e-05 NA NA NA 10 21.3664085203274 -17.3669633821182 12.1236097852661 3.50014369679513e-05
"2408" 0.975389349592959 -0.00011464112507251 -0.000100204412891141 -0.00314278603961196 NA NA -3.91063279305633e-05 0.000602162944926673 NA -8.55276664996487e-05 NA NA -0.00988809338433948 11 22.9823264454978 -17.3646528909955 12.1259202763887 3.49610250605868e-05
"1456" 1.24066530517657 -0.00209355765928578 -0.000262514945904359 -0.00421187670842724 0.000478611480654588 NA 9.52334201274264e-06 NA 0.00244772030515577 6.75015505798349e-06 NA -1.41429657483101e-05 NA 12 24.6740847364815 -17.348169472963 12.1424036944213 3.46740705870617e-05
"2851" 0.637877931645387 NA -3.21815998219602e-05 NA NA NA -1.95427949011806e-05 NA NA -1.35274080478594e-06 0.13914023540004 NA -0.0138802747160594 9 19.814487705116 -17.3432611245178 12.1473120428664 3.45890787119278e-05
"2013" 1.08632611325666 NA NA -0.00404727483954932 -3.76647892603694e-05 -0.000697318152261046 NA -0.000390437463451692 0.00125711446576992 -0.000123921277525844 0.890272654116885 -3.42399448057738e-06 NA 12 24.6712173527804 -17.3424347055607 12.1481384618235 3.45747891292485e-05
"2504" 1.04348583245625 -0.000778674309932002 -9.3361368082365e-05 -0.0026806966734967 NA NA NA -0.000117765789927052 0.00134842213853089 -6.96373416395819e-05 NA NA -0.0202684793833367 11 22.9621302783233 -17.3242605566466 12.1663126107377 3.42620286372106e-05
"3037" 1.0320543706228 NA NA -0.00408430844204932 -3.41474563406854e-05 -0.000716605729424042 NA -0.000246618135810128 0.00124066640961514 -0.000153986876587849 0.913773237213175 NA 0.00194848728174646 12 24.661333711649 -17.3226674232981 12.1679057440861 3.4234747514066e-05
"3887" 1.21991184497828 NA -0.000233720355972697 -0.00504292589533155 0.00035049474146585 NA -5.68042244789083e-05 NA NA -1.40876947726653e-05 0.94995401960389 -6.98825345774733e-06 -0.0102059034849337 12 24.6566721248244 -17.3133442496488 12.1772289177354 3.40755306560341e-05
"3716" 0.89508824607263 -0.000795163013703997 -3.66912285292552e-05 NA NA NA NA NA 0.00137131742999161 NA 0.477124961185663 -2.05929830685057e-05 0.00581182835405785 10 21.3271640866152 -17.2884745146938 12.2020986526905 3.36544295424524e-05
"1196" 0.916019340080002 -0.00172563798769008 -5.98760853222752e-05 NA 6.68501356294328e-05 NA 2.71274187182912e-05 NA 0.00231729631895848 NA NA -1.87282322300071e-05 NA 10 21.3221793495591 -17.2785050405816 12.2120681268026 3.34870884825041e-05
"2037" 1.03213995878494 NA NA -0.00436587831325217 NA -0.000764892753391555 -1.27852070942621e-05 -8.49569364056318e-05 0.00089931791420117 -0.000128506259390646 0.978907843828896 -9.89633376147033e-07 NA 12 24.6386749732711 -17.2773499465421 12.2132232208421 3.34677536982622e-05
"1684" 0.917804857831711 -0.000910960455997296 -4.58085849027162e-05 NA NA 5.1488127392047e-05 NA NA 0.00143500727340195 NA 0.464387503284201 -1.96454542592819e-05 NA 10 21.3207014196719 -17.2755491808072 12.2150239865771 3.34376334681236e-05
"1204" 0.924100321519742 -0.0016992228915317 -2.38762931624957e-05 NA NA -0.00010398985319375 2.67600486289203e-05 NA 0.00228820026957979 NA NA -1.91138021618942e-05 NA 10 21.3197085023476 -17.2735633461586 12.2170098212257 3.34044491399431e-05
"3971" 0.758985493824139 NA -3.90051930183481e-05 NA NA NA NA NA 0.000927524333675364 -7.29843983136632e-05 0.599414164360614 -1.35445091668443e-05 0.013062393388499 10 21.3189500061829 -17.2720463538292 12.218526813555 3.33791216000225e-05
"1714" 0.907106323673427 -0.00187353879275267 NA NA NA -0.0002194445684143 2.95229003450737e-05 NA 0.00248469180037615 NA 0.263660919821958 -1.96897745739456e-05 NA 10 21.3176706556542 -17.2694876527718 12.2210855146125 3.3336445307945e-05
